#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 02 09 00 00 1 5263.278
2011 03 02 09 15 00 1 5263.248
2011 03 02 09 30 00 1 5263.220
2011 03 02 09 45 00 1 5263.197
2011 03 02 10 00 00 1 5263.179
2011 03 02 10 15 00 1 5263.161
2011 03 02 10 30 00 1 5263.149
2011 03 02 10 45 00 1 5263.145
2011 03 02 11 00 00 1 5263.140
2011 03 02 11 15 00 1 5263.143
2011 03 02 11 30 00 1 5263.147
2011 03 02 11 45 00 1 5263.157
2011 03 02 12 00 00 1 5263.169
2011 03 02 12 15 00 1 5263.186
2011 03 02 12 30 00 1 5263.207
2011 03 02 12 45 00 1 5263.230
2011 03 02 13 00 00 1 5263.258
2011 03 02 13 15 00 1 5263.288
2011 03 02 13 30 00 1 5263.321
2011 03 02 13 45 00 1 5263.355
2011 03 02 14 00 00 1 5263.393
2011 03 02 14 15 00 1 5263.429
2011 03 02 14 30 00 1 5263.467
2011 03 02 14 45 00 1 5263.508
2011 03 02 15 00 00 1 5263.544
2011 03 02 15 15 00 1 5263.581
2011 03 02 15 30 00 1 5263.615
2011 03 02 15 45 00 1 5263.647
2011 03 02 16 00 00 1 5263.676
2011 03 02 16 15 00 1 5263.703
2011 03 02 16 30 00 1 5263.725
2011 03 02 16 45 00 1 5263.748
2011 03 02 17 00 00 1 5263.765
2011 03 02 17 15 00 1 5263.782
2011 03 02 17 30 00 1 5263.792
2011 03 02 17 45 00 1 5263.801
2011 03 02 18 00 00 1 5263.808
2011 03 02 18 15 00 1 5263.808
2011 03 02 18 30 00 1 5263.807
2011 03 02 18 45 00 1 5263.802
2011 03 02 19 00 00 1 5263.797
2011 03 02 19 15 00 1 5263.786
2011 03 02 19 30 00 1 5263.774
2011 03 02 19 45 00 1 5263.761
2011 03 02 20 00 00 1 5263.746
2011 03 02 20 15 00 1 5263.734
2011 03 02 20 30 00 1 5263.716
2011 03 02 20 45 00 1 5263.702
2011 03 02 21 00 00 1 5263.687
2011 03 02 21 15 00 1 5263.673
2011 03 02 21 30 00 1 5263.662
2011 03 02 21 45 00 1 5263.649
2011 03 02 22 00 00 1 5263.636
2011 03 02 22 15 00 1 5263.626
2011 03 02 22 30 00 1 5263.615
2011 03 02 22 45 00 1 5263.610
2011 03 02 23 00 00 1 5263.606
2011 03 02 23 15 00 1 5263.605
2011 03 02 23 30 00 1 5263.608
2011 03 02 23 45 00 1 5263.616
2011 03 03 00 00 00 1 5263.623
2011 03 03 00 15 00 1 5263.633
2011 03 03 00 30 00 1 5263.644
2011 03 03 00 45 00 1 5263.662
2011 03 03 01 00 00 1 5263.678
2011 03 03 01 15 00 1 5263.694
2011 03 03 01 30 00 1 5263.712
2011 03 03 01 45 00 1 5263.733
2011 03 03 02 00 00 1 5263.754
2011 03 03 02 15 00 1 5263.771
2011 03 03 02 30 00 1 5263.788
2011 03 03 02 45 00 1 5263.805
2011 03 03 03 00 00 1 5263.820
2011 03 03 03 15 00 1 5263.831
2011 03 03 03 30 00 1 5263.843
2011 03 03 03 45 00 1 5263.855
2011 03 03 04 00 00 1 5263.863
2011 03 03 04 15 00 1 5263.868
2011 03 03 04 30 00 1 5263.870
2011 03 03 04 45 00 1 5263.870
2011 03 03 05 00 00 1 5263.864
2011 03 03 05 15 00 1 5263.857
2011 03 03 05 30 00 1 5263.845
2011 03 03 05 45 00 1 5263.827
2011 03 03 06 00 00 1 5263.807
2011 03 03 06 15 00 1 5263.781
2011 03 03 06 30 00 1 5263.752
2011 03 03 06 45 00 1 5263.719
2011 03 03 07 00 00 1 5263.683
2011 03 03 07 15 00 1 5263.644
2011 03 03 07 30 00 1 5263.601
2011 03 03 07 45 00 1 5263.558
2011 03 03 08 00 00 1 5263.517
2011 03 03 08 15 00 1 5263.474
2011 03 03 08 30 00 1 5263.429
2011 03 03 08 45 00 1 5263.388
2011 03 03 09 00 00 1 5263.345
2011 03 03 09 15 00 1 5263.305
2011 03 03 09 30 00 1 5263.267
2011 03 03 09 45 00 1 5263.234
2011 03 03 10 00 00 1 5263.205
2011 03 03 10 15 00 1 5263.178
2011 03 03 10 30 00 1 5263.155
2011 03 03 10 45 00 1 5263.140
2011 03 03 11 00 00 1 5263.125
2011 03 03 11 15 00 1 5263.114
2011 03 03 11 30 00 1 5263.108
2011 03 03 11 45 00 1 5263.108
2011 03 03 12 00 00 1 5263.109
2011 03 03 12 15 00 1 5263.117
2011 03 03 12 30 00 1 5263.132
2011 03 03 12 45 00 1 5263.150
2011 03 03 13 00 00 1 5263.171
2011 03 03 13 15 00 1 5263.195
2011 03 03 13 30 00 1 5263.225
2011 03 03 13 45 00 1 5263.260
2011 03 03 14 00 00 1 5263.297
2011 03 03 14 15 00 1 5263.336
2011 03 03 14 30 00 1 5263.379
2011 03 03 14 45 00 1 5263.419
2011 03 03 15 00 00 1 5263.460
2011 03 03 15 15 00 1 5263.505
2011 03 03 15 30 00 1 5263.543
2011 03 03 15 45 00 1 5263.581
2011 03 03 16 00 00 1 5263.615
2011 03 03 16 15 00 1 5263.648
2011 03 03 16 30 00 1 5263.679
2011 03 03 16 45 00 1 5263.706
2011 03 03 17 00 00 1 5263.731
2011 03 03 17 15 00 1 5263.754
2011 03 03 17 30 00 1 5263.771
2011 03 03 17 45 00 1 5263.785
2011 03 03 18 00 00 1 5263.796
2011 03 03 18 15 00 1 5263.800
2011 03 03 18 30 00 1 5263.800
2011 03 03 18 45 00 1 5263.799
2011 03 03 19 00 00 1 5263.792
2011 03 03 19 15 00 1 5263.782
2011 03 03 19 30 00 1 5263.772
2011 03 03 19 45 00 1 5263.755
2011 03 03 20 00 00 1 5263.735
2011 03 03 20 15 00 1 5263.715
2011 03 03 20 30 00 1 5263.696
2011 03 03 20 45 00 1 5263.672
2011 03 03 21 00 00 1 5263.647
2011 03 03 21 15 00 1 5263.625
2011 03 03 21 30 00 1 5263.603
2011 03 03 21 45 00 1 5263.581
2011 03 03 22 00 00 1 5263.560
2011 03 03 22 15 00 1 5263.543
2011 03 03 22 30 00 1 5263.525
2011 03 03 22 45 00 1 5263.512
2011 03 03 23 00 00 1 5263.497
2011 03 03 23 15 00 1 5263.491
2011 03 03 23 30 00 1 5263.485
2011 03 03 23 45 00 1 5263.483
2011 03 04 00 00 00 1 5263.486
2011 03 04 00 15 00 1 5263.492
2011 03 04 00 30 00 1 5263.500
2011 03 04 00 45 00 1 5263.512
2011 03 04 01 00 00 1 5263.530
2011 03 04 01 15 00 1 5263.549
2011 03 04 01 30 00 1 5263.570
2011 03 04 01 45 00 1 5263.592
2011 03 04 02 00 00 1 5263.614
2011 03 04 02 15 00 1 5263.642
2011 03 04 02 30 00 1 5263.667
2011 03 04 02 45 00 1 5263.694
2011 03 04 03 00 00 1 5263.720
2011 03 04 03 15 00 1 5263.746
2011 03 04 03 30 00 1 5263.773
2011 03 04 03 45 00 1 5263.797
2011 03 04 04 00 00 1 5263.819
2011 03 04 04 15 00 1 5263.840
2011 03 04 04 30 00 1 5263.857
2011 03 04 04 45 00 1 5263.870
2011 03 04 05 00 00 1 5263.881
2011 03 04 05 15 00 1 5263.886
2011 03 04 05 30 00 1 5263.886
2011 03 04 05 45 00 1 5263.885
2011 03 04 06 00 00 1 5263.877
2011 03 04 06 15 00 1 5263.866
2011 03 04 06 30 00 1 5263.847
2011 03 04 06 45 00 1 5263.826
2011 03 04 07 00 00 1 5263.800
2011 03 04 07 15 00 1 5263.768
2011 03 04 07 30 00 1 5263.733
2011 03 04 07 45 00 1 5263.697
2011 03 04 08 00 00 1 5263.655
2011 03 04 08 15 00 1 5263.612
2011 03 04 08 30 00 1 5263.568
2011 03 04 08 45 00 1 5263.523
2011 03 04 09 00 00 1 5263.477
2011 03 04 09 15 00 1 5263.430
2011 03 04 09 30 00 1 5263.387
2011 03 04 09 45 00 1 5263.344
2011 03 04 10 00 00 1 5263.305
2011 03 04 10 15 00 1 5263.269
2011 03 04 10 30 00 1 5263.238
2011 03 04 10 45 00 1 5263.208
2011 03 04 11 00 00 1 5263.184
2011 03 04 11 15 00 1 5263.166
2011 03 04 11 30 00 1 5263.150
2011 03 04 11 45 00 1 5263.142
2011 03 04 12 00 00 1 5263.135
2011 03 04 12 15 00 1 5263.134
2011 03 04 12 30 00 1 5263.137
2011 03 04 12 45 00 1 5263.146
2011 03 04 13 00 00 1 5263.162
2011 03 04 13 15 00 1 5263.177
2011 03 04 13 30 00 1 5263.200
2011 03 04 13 45 00 1 5263.230
2011 03 04 14 00 00 1 5263.262
2011 03 04 14 15 00 1 5263.298
2011 03 04 14 30 00 1 5263.335
2011 03 04 14 45 00 1 5263.375
2011 03 04 15 00 00 1 5263.416
2011 03 04 15 15 00 1 5263.460
2011 03 04 15 30 00 1 5263.499
2011 03 04 15 45 00 1 5263.539
2011 03 04 16 00 00 1 5263.579
2011 03 04 16 15 00 1 5263.618
2011 03 04 16 30 00 1 5263.654
2011 03 04 16 45 00 1 5263.688
2011 03 04 17 00 00 1 5263.719
2011 03 04 17 15 00 1 5263.746
2011 03 04 17 30 00 1 5263.769
2011 03 04 17 45 00 1 5263.790
2011 03 04 18 00 00 1 5263.803
2011 03 04 18 15 00 1 5263.815
2011 03 04 18 30 00 1 5263.818
2011 03 04 18 45 00 1 5263.818
2011 03 04 19 00 00 1 5263.816
2011 03 04 19 15 00 1 5263.807
2011 03 04 19 30 00 1 5263.796
2011 03 04 19 45 00 1 5263.780
2011 03 04 20 00 00 1 5263.760
2011 03 04 20 15 00 1 5263.738
2011 03 04 20 30 00 1 5263.711
2011 03 04 20 45 00 1 5263.687
2011 03 04 21 00 00 1 5263.660
2011 03 04 21 15 00 1 5263.628
2011 03 04 21 30 00 1 5263.598
2011 03 04 21 45 00 1 5263.568
2011 03 04 22 00 00 1 5263.539
2011 03 04 22 15 00 1 5263.512
2011 03 04 22 30 00 1 5263.487
2011 03 04 22 45 00 1 5263.462
2011 03 04 23 00 00 1 5263.440
2011 03 04 23 15 00 1 5263.421
2011 03 04 23 30 00 1 5263.405
2011 03 04 23 45 00 1 5263.393
2011 03 05 00 00 00 1 5263.388
2011 03 05 00 15 00 1 5263.385
2011 03 05 00 30 00 1 5263.385
2011 03 05 00 45 00 1 5263.389
2011 03 05 01 00 00 1 5263.399
2011 03 05 01 15 00 1 5263.412
2011 03 05 01 30 00 1 5263.431
2011 03 05 01 45 00 1 5263.452
2011 03 05 02 00 00 1 5263.476
2011 03 05 02 15 00 1 5263.503
2011 03 05 02 30 00 1 5263.530
2011 03 05 02 45 00 1 5263.560
2011 03 05 03 00 00 1 5263.591
2011 03 05 03 15 00 1 5263.626
2011 03 05 03 30 00 1 5263.661
2011 03 05 03 45 00 1 5263.696
2011 03 05 04 00 00 1 5263.729
2011 03 05 04 15 00 1 5263.763
2011 03 05 04 30 00 1 5263.794
2011 03 05 04 45 00 1 5263.823
2011 03 05 05 00 00 1 5263.848
2011 03 05 05 15 00 1 5263.867
2011 03 05 05 30 00 1 5263.882
2011 03 05 05 45 00 1 5263.893
2011 03 05 06 00 00 1 5263.898
2011 03 05 06 15 00 1 5263.901
2011 03 05 06 30 00 1 5263.897
2011 03 05 06 45 00 1 5263.890
2011 03 05 07 00 00 1 5263.877
2011 03 05 07 15 00 1 5263.859
2011 03 05 07 30 00 1 5263.833
2011 03 05 07 45 00 1 5263.807
2011 03 05 08 00 00 1 5263.776
2011 03 05 08 15 00 1 5263.742
2011 03 05 08 30 00 1 5263.701
2011 03 05 08 45 00 1 5263.663
2011 03 05 09 00 00 1 5263.620
2011 03 05 09 15 00 1 5263.575
2011 03 05 09 30 00 1 5263.531
2011 03 05 09 45 00 1 5263.488
2011 03 05 10 00 00 1 5263.447
2011 03 05 10 15 00 1 5263.406
2011 03 05 10 30 00 1 5263.371
2011 03 05 10 45 00 1 5263.338
2011 03 05 11 00 00 1 5263.308
2011 03 05 11 15 00 1 5263.281
2011 03 05 11 30 00 1 5263.259
2011 03 05 11 45 00 1 5263.243
2011 03 05 12 00 00 1 5263.228
2011 03 05 12 15 00 1 5263.218
2011 03 05 12 30 00 1 5263.214
2011 03 05 12 45 00 1 5263.216
2011 03 05 13 00 00 1 5263.220
2011 03 05 13 15 00 1 5263.230
2011 03 05 13 30 00 1 5263.245
2011 03 05 13 45 00 1 5263.264
2011 03 05 14 00 00 1 5263.287
2011 03 05 14 15 00 1 5263.315
2011 03 05 14 30 00 1 5263.350
2011 03 05 14 45 00 1 5263.386
2011 03 05 15 00 00 1 5263.425
2011 03 05 15 15 00 1 5263.465
2011 03 05 15 30 00 1 5263.505
2011 03 05 15 45 00 1 5263.548
2011 03 05 16 00 00 1 5263.590
2011 03 05 16 15 00 1 5263.629
2011 03 05 16 30 00 1 5263.669
2011 03 05 16 45 00 1 5263.705
2011 03 05 17 00 00 1 5263.740
2011 03 05 17 15 00 1 5263.771
2011 03 05 17 30 00 1 5263.801
2011 03 05 17 45 00 1 5263.826
2011 03 05 18 00 00 1 5263.843
2011 03 05 18 15 00 1 5263.857
2011 03 05 18 30 00 1 5263.870
2011 03 05 18 45 00 1 5263.877
2011 03 05 19 00 00 1 5263.876
2011 03 05 19 15 00 1 5263.874
2011 03 05 19 30 00 1 5263.864
2011 03 05 19 45 00 1 5263.849
2011 03 05 20 00 00 1 5263.832
2011 03 05 20 15 00 1 5263.808
2011 03 05 20 30 00 1 5263.786
2011 03 05 20 45 00 1 5263.755
2011 03 05 21 00 00 1 5263.724
2011 03 05 21 15 00 1 5263.690
2011 03 05 21 30 00 1 5263.655
2011 03 05 21 45 00 1 5263.619
2011 03 05 22 00 00 1 5263.582
2011 03 05 22 15 00 1 5263.544
2011 03 05 22 30 00 1 5263.509
2011 03 05 22 45 00 1 5263.475
2011 03 05 23 00 00 1 5263.443
2011 03 05 23 15 00 1 5263.412
2011 03 05 23 30 00 1 5263.385
2011 03 05 23 45 00 1 5263.363
2011 03 06 00 00 00 1 5263.350
2011 03 06 00 15 00 1 5263.335
2011 03 06 00 30 00 1 5263.327
2011 03 06 00 45 00 1 5263.322
2011 03 06 01 00 00 1 5263.321
2011 03 06 01 15 00 1 5263.328
2011 03 06 01 30 00 1 5263.340
2011 03 06 01 45 00 1 5263.353
2011 03 06 02 00 00 1 5263.369
2011 03 06 02 15 00 1 5263.390
2011 03 06 02 30 00 1 5263.416
2011 03 06 02 45 00 1 5263.443
2011 03 06 03 00 00 1 5263.474
2011 03 06 03 15 00 1 5263.509
2011 03 06 03 30 00 1 5263.545
2011 03 06 03 45 00 1 5263.584
2011 03 06 04 00 00 1 5263.626
2011 03 06 04 15 00 1 5263.667
2011 03 06 04 30 00 1 5263.706
2011 03 06 04 45 00 1 5263.746
2011 03 06 05 00 00 1 5263.780
2011 03 06 05 15 00 1 5263.814
2011 03 06 05 30 00 1 5263.843
2011 03 06 05 45 00 1 5263.868
2011 03 06 06 00 00 1 5263.888
2011 03 06 06 15 00 1 5263.903
2011 03 06 06 30 00 1 5263.913
2011 03 06 06 45 00 1 5263.918
2011 03 06 07 00 00 1 5263.917
2011 03 06 07 15 00 1 5263.910
2011 03 06 07 30 00 1 5263.901
2011 03 06 07 45 00 1 5263.884
2011 03 06 08 00 00 1 5263.862
2011 03 06 08 15 00 1 5263.841
2011 03 06 08 30 00 1 5263.814
2011 03 06 08 45 00 1 5263.780
2011 03 06 09 00 00 1 5263.744
2011 03 06 09 15 00 1 5263.707
2011 03 06 09 30 00 1 5263.666
2011 03 06 09 45 00 1 5263.624
2011 03 06 10 00 00 1 5263.582
2011 03 06 10 15 00 1 5263.541
2011 03 06 10 30 00 1 5263.499
2011 03 06 10 45 00 1 5263.463
2011 03 06 11 00 00 1 5263.428
2011 03 06 11 15 00 1 5263.397
2011 03 06 11 30 00 1 5263.367
2011 03 06 11 45 00 1 5263.344
2011 03 06 12 00 00 1 5263.322
2011 03 06 12 15 00 1 5263.305
2011 03 06 12 30 00 1 5263.293
2011 03 06 12 45 00 1 5263.284
2011 03 06 13 00 00 1 5263.281
2011 03 06 13 15 00 1 5263.285
2011 03 06 13 30 00 1 5263.292
2011 03 06 13 45 00 1 5263.304
2011 03 06 14 00 00 1 5263.321
2011 03 06 14 15 00 1 5263.341
2011 03 06 14 30 00 1 5263.368
2011 03 06 14 45 00 1 5263.397
2011 03 06 15 00 00 1 5263.430
2011 03 06 15 15 00 1 5263.466
2011 03 06 15 30 00 1 5263.503
2011 03 06 15 45 00 1 5263.541
2011 03 06 16 00 00 1 5263.579
2011 03 06 16 15 00 1 5263.619
2011 03 06 16 30 00 1 5263.660
2011 03 06 16 45 00 1 5263.696
2011 03 06 17 00 00 1 5263.731
2011 03 06 17 15 00 1 5263.769
2011 03 06 17 30 00 1 5263.800
2011 03 06 17 45 00 1 5263.829
2011 03 06 18 00 00 1 5263.854
2011 03 06 18 15 00 1 5263.874
2011 03 06 18 30 00 1 5263.891
2011 03 06 18 45 00 1 5263.902
2011 03 06 19 00 00 1 5263.907
2011 03 06 19 15 00 1 5263.910
2011 03 06 19 30 00 1 5263.905
2011 03 06 19 45 00 1 5263.895
2011 03 06 20 00 00 1 5263.884
2011 03 06 20 15 00 1 5263.864
2011 03 06 20 30 00 1 5263.839
2011 03 06 20 45 00 1 5263.813
2011 03 06 21 00 00 1 5263.783
2011 03 06 21 15 00 1 5263.748
2011 03 06 21 30 00 1 5263.712
2011 03 06 21 45 00 1 5263.671
2011 03 06 22 00 00 1 5263.631
2011 03 06 22 15 00 1 5263.589
2011 03 06 22 30 00 1 5263.547
2011 03 06 22 45 00 1 5263.507
2011 03 06 23 00 00 1 5263.467
2011 03 06 23 15 00 1 5263.430
2011 03 06 23 30 00 1 5263.395
2011 03 06 23 45 00 1 5263.364
2011 03 07 00 00 00 1 5263.340
2011 03 07 00 15 00 1 5263.316
2011 03 07 00 30 00 1 5263.298
2011 03 07 00 45 00 1 5263.285
2011 03 07 01 00 00 1 5263.277
2011 03 07 01 15 00 1 5263.275
2011 03 07 01 30 00 1 5263.276
2011 03 07 01 45 00 1 5263.280
2011 03 07 02 00 00 1 5263.290
2011 03 07 02 15 00 1 5263.304
2011 03 07 02 30 00 1 5263.320
2011 03 07 02 45 00 1 5263.340
2011 03 07 03 00 00 1 5263.367
2011 03 07 03 15 00 1 5263.398
2011 03 07 03 30 00 1 5263.429
2011 03 07 03 45 00 1 5263.465
2011 03 07 04 00 00 1 5263.506
2011 03 07 04 15 00 1 5263.548
2011 03 07 04 30 00 1 5263.591
2011 03 07 04 45 00 1 5263.635
2011 03 07 05 00 00 1 5263.676
2011 03 07 05 15 00 1 5263.718
2011 03 07 05 30 00 1 5263.757
2011 03 07 05 45 00 1 5263.794
2011 03 07 06 00 00 1 5263.827
2011 03 07 06 15 00 1 5263.854
2011 03 07 06 30 00 1 5263.877
2011 03 07 06 45 00 1 5263.897
2011 03 07 07 00 00 1 5263.909
2011 03 07 07 15 00 1 5263.915
2011 03 07 07 30 00 1 5263.918
2011 03 07 07 45 00 1 5263.916
2011 03 07 08 00 00 1 5263.908
2011 03 07 08 15 00 1 5263.895
2011 03 07 08 30 00 1 5263.876
2011 03 07 08 45 00 1 5263.854
2011 03 07 09 00 00 1 5263.825
2011 03 07 09 15 00 1 5263.794
2011 03 07 09 30 00 1 5263.759
2011 03 07 09 45 00 1 5263.725
2011 03 07 10 00 00 1 5263.687
2011 03 07 10 15 00 1 5263.651
2011 03 07 10 30 00 1 5263.614
2011 03 07 10 45 00 1 5263.577
2011 03 07 11 00 00 1 5263.542
2011 03 07 11 15 00 1 5263.509
2011 03 07 11 30 00 1 5263.476
2011 03 07 11 45 00 1 5263.445
2011 03 07 12 00 00 1 5263.422
2011 03 07 12 15 00 1 5263.400
2011 03 07 12 30 00 1 5263.384
2011 03 07 12 45 00 1 5263.368
2011 03 07 13 00 00 1 5263.357
2011 03 07 13 15 00 1 5263.352
2011 03 07 13 30 00 1 5263.352
2011 03 07 13 45 00 1 5263.357
2011 03 07 14 00 00 1 5263.366
2011 03 07 14 15 00 1 5263.382
2011 03 07 14 30 00 1 5263.404
2011 03 07 14 45 00 1 5263.428
2011 03 07 15 00 00 1 5263.453
2011 03 07 15 15 00 1 5263.482
2011 03 07 15 30 00 1 5263.513
2011 03 07 15 45 00 1 5263.546
2011 03 07 16 00 00 1 5263.580
2011 03 07 16 15 00 1 5263.618
2011 03 07 16 30 00 1 5263.654
2011 03 07 16 45 00 1 5263.693
2011 03 07 17 00 00 1 5263.729
2011 03 07 17 15 00 1 5263.765
2011 03 07 17 30 00 1 5263.797
2011 03 07 17 45 00 1 5263.830
2011 03 07 18 00 00 1 5263.856
2011 03 07 18 15 00 1 5263.882
2011 03 07 18 30 00 1 5263.899
2011 03 07 18 45 00 1 5263.914
2011 03 07 19 00 00 1 5263.922
2011 03 07 19 15 00 1 5263.927
2011 03 07 19 30 00 1 5263.928
2011 03 07 19 45 00 1 5263.920
2011 03 07 20 00 00 1 5263.909
2011 03 07 20 15 00 1 5263.892
2011 03 07 20 30 00 1 5263.871
2011 03 07 20 45 00 1 5263.845
2011 03 07 21 00 00 1 5263.818
2011 03 07 21 15 00 1 5263.788
2011 03 07 21 30 00 1 5263.753
2011 03 07 21 45 00 1 5263.715
2011 03 07 22 00 00 1 5263.670
2011 03 07 22 15 00 1 5263.626
2011 03 07 22 30 00 1 5263.578
2011 03 07 22 45 00 1 5263.531
2011 03 07 23 00 00 1 5263.488
2011 03 07 23 15 00 1 5263.444
2011 03 07 23 30 00 1 5263.401
2011 03 07 23 45 00 1 5263.361
2011 03 08 00 00 00 1 5263.325
2011 03 08 00 15 00 1 5263.294
2011 03 08 00 30 00 1 5263.266
2011 03 08 00 45 00 1 5263.244
2011 03 08 01 00 00 1 5263.227
2011 03 08 01 15 00 1 5263.211
2011 03 08 01 30 00 1 5263.202
2011 03 08 01 45 00 1 5263.196
2011 03 08 02 00 00 1 5263.196
2011 03 08 02 15 00 1 5263.199
2011 03 08 02 30 00 1 5263.207
2011 03 08 02 45 00 1 5263.219
2011 03 08 03 00 00 1 5263.237
2011 03 08 03 15 00 1 5263.259
2011 03 08 03 30 00 1 5263.285
2011 03 08 03 45 00 1 5263.318
2011 03 08 04 00 00 1 5263.352
2011 03 08 04 15 00 1 5263.393
2011 03 08 04 30 00 1 5263.436
2011 03 08 04 45 00 1 5263.479
2011 03 08 05 00 00 1 5263.525
2011 03 08 05 15 00 1 5263.570
2011 03 08 05 30 00 1 5263.613
