#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 09 41 00 2 5292.365
2011 03 12 09 40 00 2 5292.362
2011 03 12 09 39 00 2 5292.366
2011 03 12 09 38 00 2 5292.364
2011 03 12 09 37 00 2 5292.364
2011 03 12 09 36 00 2 5292.359
2011 03 12 09 35 00 2 5292.360
2011 03 12 09 34 00 2 5292.363
2011 03 12 09 33 00 2 5292.360
2011 03 12 09 32 00 2 5292.363
2011 03 12 09 31 00 2 5292.370
2011 03 12 09 30 00 2 5292.373
2011 03 12 09 29 00 2 5292.373
2011 03 12 09 28 00 2 5292.371
2011 03 12 09 27 00 2 5292.370
2011 03 12 09 26 00 2 5292.365
2011 03 12 09 25 00 2 5292.358
2011 03 12 09 24 00 2 5292.354
2011 03 12 09 23 00 2 5292.349
2011 03 12 09 22 00 2 5292.343
2011 03 12 09 21 00 2 5292.339
2011 03 12 09 20 00 2 5292.337
2011 03 12 09 19 00 2 5292.342
2011 03 12 09 18 00 2 5292.350
2011 03 12 09 17 00 2 5292.349
2011 03 12 09 16 00 2 5292.344
2011 03 12 09 15 00 2 5292.338
2011 03 12 09 14 00 2 5292.340
2011 03 12 09 13 00 2 5292.341
2011 03 12 09 12 00 2 5292.330
2011 03 12 09 11 00 2 5292.339
2011 03 12 09 10 00 2 5292.345
2011 03 12 09 09 00 2 5292.336
2011 03 12 09 08 00 2 5292.326
2011 03 12 09 07 00 2 5292.315
2011 03 12 09 06 00 2 5292.312
2011 03 12 09 05 00 2 5292.320
2011 03 12 09 04 00 2 5292.321
2011 03 12 09 03 00 2 5292.313
2011 03 12 09 02 00 2 5292.317
2011 03 12 09 01 00 2 5292.321
2011 03 12 09 00 00 2 5292.321
2011 03 12 08 59 00 2 5292.311
2011 03 12 08 58 00 2 5292.306
2011 03 12 08 57 00 2 5292.296
2011 03 12 08 56 00 2 5292.292
2011 03 12 08 55 00 2 5292.301
2011 03 12 08 54 00 2 5292.306
2011 03 12 08 53 00 2 5292.312
2011 03 12 08 52 00 2 5292.315
2011 03 12 08 51 00 2 5292.318
2011 03 12 08 50 00 2 5292.307
2011 03 12 08 49 00 2 5292.298
2011 03 12 08 48 00 2 5292.306
2011 03 12 08 47 00 2 5292.302
2011 03 12 08 46 00 2 5292.295
2011 03 12 08 45 00 2 5292.297
2011 03 12 08 44 00 2 5292.298
2011 03 12 08 43 00 2 5292.288
2011 03 12 08 42 00 2 5292.289
2011 03 12 08 41 00 2 5292.295
2011 03 12 08 40 00 2 5292.281
2011 03 12 08 39 00 2 5292.273
2011 03 12 08 38 00 2 5292.277
2011 03 12 08 37 00 2 5292.289
2011 03 12 08 36 00 2 5292.288
2011 03 12 08 35 00 2 5292.283
2011 03 12 08 34 00 2 5292.282
2011 03 12 08 33 00 2 5292.276
2011 03 12 08 32 00 2 5292.273
2011 03 12 08 31 00 2 5292.276
2011 03 12 08 30 00 2 5292.279
2011 03 12 08 29 00 2 5292.275
2011 03 12 08 28 00 2 5292.271
2011 03 12 08 27 00 2 5292.271
2011 03 12 08 26 00 2 5292.276
2011 03 12 08 25 00 2 5292.269
2011 03 12 08 24 00 2 5292.263
2011 03 12 08 23 00 2 5292.266
2011 03 12 08 22 00 2 5292.272
2011 03 12 08 21 00 2 5292.265
2011 03 12 08 20 00 2 5292.270
2011 03 12 08 19 00 2 5292.273
2011 03 12 08 18 00 2 5292.261
2011 03 12 08 17 00 2 5292.256
2011 03 12 08 16 00 2 5292.263
2011 03 12 08 15 00 2 5292.263
2011 03 12 08 14 00 2 5292.260
2011 03 12 08 13 00 2 5292.245
2011 03 12 08 12 00 2 5292.244
2011 03 12 08 11 00 2 5292.239
2011 03 12 08 10 00 2 5292.224
2011 03 12 08 09 00 2 5292.213
2011 03 12 08 08 00 2 5292.208
2011 03 12 08 07 00 2 5292.201
2011 03 12 08 06 00 2 5292.194
2011 03 12 08 05 00 2 5292.196
2011 03 12 08 04 00 2 5292.204
2011 03 12 08 03 00 2 5292.204
2011 03 12 08 02 00 2 5292.192
2011 03 12 08 01 00 2 5292.188
2011 03 12 08 00 00 2 5292.184
2011 03 12 07 59 00 2 5292.184
2011 03 12 07 58 00 2 5292.185
2011 03 12 07 57 00 2 5292.184
2011 03 12 07 56 00 2 5292.196
2011 03 12 07 55 00 2 5292.202
2011 03 12 07 54 00 2 5292.204
2011 03 12 07 53 00 2 5292.200
2011 03 12 07 52 00 2 5292.191
2011 03 12 07 51 00 2 5292.196
2011 03 12 07 50 00 2 5292.198
2011 03 12 07 49 00 2 5292.184
2011 03 12 07 48 00 2 5292.185
2011 03 12 07 47 00 2 5292.191
2011 03 12 07 46 00 2 5292.193
2011 03 12 07 45 00 2 5292.194
2011 03 12 07 44 00 2 5292.193
2011 03 12 07 43 00 2 5292.186
2011 03 12 07 42 00 2 5292.179
2011 03 12 07 41 00 2 5292.167
2011 03 12 07 40 00 2 5292.161
2011 03 12 07 39 00 2 5292.171
2011 03 12 07 38 00 2 5292.162
2011 03 12 07 37 00 2 5292.149
2011 03 12 07 36 00 2 5292.150
2011 03 12 07 35 00 2 5292.140
2011 03 12 07 34 00 2 5292.125
2011 03 12 07 33 00 2 5292.130
2011 03 12 07 32 00 2 5292.132
2011 03 12 07 31 00 2 5292.139
2011 03 12 07 30 00 2 5292.141
2011 03 12 07 29 00 2 5292.133
2011 03 12 07 28 00 2 5292.126
2011 03 12 07 27 00 2 5292.122
2011 03 12 07 26 00 2 5292.112
2011 03 12 07 25 00 2 5292.108
2011 03 12 07 24 00 2 5292.098
2011 03 12 07 23 00 2 5292.096
2011 03 12 07 22 00 2 5292.103
2011 03 12 07 21 00 2 5292.095
2011 03 12 07 20 00 2 5292.097
2011 03 12 07 19 00 2 5292.101
2011 03 12 07 18 00 2 5292.104
2011 03 12 07 17 00 2 5292.103
2011 03 12 07 16 00 2 5292.107
2011 03 12 07 15 00 2 5292.111
2011 03 12 07 14 00 2 5292.119
2011 03 12 07 13 00 2 5292.121
2011 03 12 07 12 00 2 5292.114
2011 03 12 07 11 00 2 5292.110
2011 03 12 07 10 00 2 5292.102
2011 03 12 07 09 00 2 5292.097
2011 03 12 07 08 00 2 5292.094
2011 03 12 07 07 00 2 5292.090
2011 03 12 07 06 00 2 5292.091
2011 03 12 07 05 00 2 5292.088
2011 03 12 07 04 00 2 5292.089
2011 03 12 07 03 00 2 5292.087
2011 03 12 07 02 00 2 5292.076
2011 03 12 07 01 00 2 5292.071
2011 03 12 07 00 00 2 5292.077
2011 03 12 06 59 00 2 5292.076
2011 03 12 06 58 00 2 5292.075
2011 03 12 06 57 00 2 5292.067
2011 03 12 06 56 00 2 5292.060
2011 03 12 06 55 00 2 5292.054
2011 03 12 06 54 00 2 5292.043
2011 03 12 06 53 00 2 5292.042
2011 03 12 06 52 00 2 5292.043
2011 03 12 06 51 00 2 5292.049
2011 03 12 06 50 00 2 5292.053
2011 03 12 06 49 00 2 5292.053
2011 03 12 06 48 00 2 5292.055
2011 03 12 06 47 00 2 5292.056
2011 03 12 06 46 00 2 5292.054
2011 03 12 06 45 00 2 5292.058
2011 03 12 06 44 00 2 5292.055
2011 03 12 06 43 00 2 5292.046
2011 03 12 06 42 00 2 5292.039
2011 03 12 06 41 00 2 5292.034
2011 03 12 06 40 00 2 5292.026
2011 03 12 06 39 00 2 5292.016
2011 03 12 06 38 00 2 5292.009
2011 03 12 06 37 00 2 5292.009
2011 03 12 06 36 00 2 5292.008
2011 03 12 06 35 00 2 5292.013
2011 03 12 06 34 00 2 5292.014
2011 03 12 06 33 00 2 5292.001
2011 03 12 06 32 00 2 5292.002
2011 03 12 06 31 00 2 5292.009
2011 03 12 06 30 00 2 5292.006
2011 03 12 06 29 00 2 5292.011
2011 03 12 06 28 00 2 5292.019
2011 03 12 06 27 00 2 5292.016
2011 03 12 06 26 00 2 5292.014
2011 03 12 06 25 00 2 5292.010
2011 03 12 06 24 00 2 5292.011
2011 03 12 06 23 00 2 5292.013
2011 03 12 06 22 00 2 5292.000
2011 03 12 06 21 00 2 5291.997
2011 03 12 06 20 00 2 5291.990
2011 03 12 06 19 00 2 5291.981
2011 03 12 06 18 00 2 5291.979
2011 03 12 06 17 00 2 5291.984
2011 03 12 06 16 00 2 5291.987
2011 03 12 06 15 00 2 5291.999
2011 03 12 06 14 00 2 5292.001
2011 03 12 06 13 00 2 5291.999
2011 03 12 06 12 00 2 5291.994
2011 03 12 06 11 00 2 5291.986
2011 03 12 06 10 00 2 5291.980
2011 03 12 06 09 00 2 5291.979
2011 03 12 06 08 00 2 5291.984
2011 03 12 06 07 00 2 5291.987
2011 03 12 06 06 00 2 5291.984
2011 03 12 06 05 00 2 5291.979
2011 03 12 06 04 00 2 5291.973
2011 03 12 06 03 00 2 5291.959
2011 03 12 06 02 00 2 5291.950
2011 03 12 06 01 00 2 5291.946
2011 03 12 06 00 00 2 5291.946
2011 03 12 05 59 00 2 5291.952
2011 03 12 05 58 00 2 5291.960
2011 03 12 05 57 00 2 5291.963
2011 03 12 05 56 00 2 5291.963
2011 03 12 05 55 00 2 5291.960
2011 03 12 05 54 00 2 5291.961
2011 03 12 05 53 00 2 5291.956
2011 03 12 05 52 00 2 5291.952
2011 03 12 05 51 00 2 5291.957
2011 03 12 05 50 00 2 5291.957
2011 03 12 05 49 00 2 5291.951
2011 03 12 05 48 00 2 5291.956
2011 03 12 05 47 00 2 5291.958
2011 03 12 05 46 00 2 5291.949
2011 03 12 05 45 00 2 5291.942
2011 03 12 05 44 00 2 5291.943
2011 03 12 05 43 00 2 5291.939
2011 03 12 05 42 00 2 5291.931
2011 03 12 05 41 00 2 5291.933
2011 03 12 05 40 00 2 5291.930
2011 03 12 05 39 00 2 5291.925
2011 03 12 05 38 00 2 5291.926
2011 03 12 05 37 00 2 5291.924
2011 03 12 05 36 00 2 5291.918
2011 03 12 05 35 00 2 5291.911
2011 03 12 05 34 00 2 5291.917
2011 03 12 05 33 00 2 5291.924
2011 03 12 05 32 00 2 5291.927
2011 03 12 05 31 00 2 5291.921
2011 03 12 05 30 00 2 5291.921
2011 03 12 05 29 00 2 5291.919
2011 03 12 05 28 00 2 5291.909
2011 03 12 05 27 00 2 5291.897
2011 03 12 05 26 00 2 5291.898
2011 03 12 05 25 00 2 5291.910
2011 03 12 05 24 00 2 5291.904
2011 03 12 05 23 00 2 5291.902
2011 03 12 05 22 00 2 5291.906
2011 03 12 05 21 00 2 5291.906
2011 03 12 05 20 00 2 5291.904
2011 03 12 05 19 00 2 5291.901
2011 03 12 05 18 00 2 5291.899
2011 03 12 05 17 00 2 5291.901
2011 03 12 05 16 00 2 5291.895
2011 03 12 05 15 00 2 5291.890
2011 03 12 05 14 00 2 5291.898
2011 03 12 05 13 00 2 5291.908
2011 03 12 05 12 00 2 5291.894
2011 03 12 05 11 00 2 5291.891
2011 03 12 05 10 00 2 5291.886
2011 03 12 05 09 00 2 5291.887
2011 03 12 05 08 00 2 5291.892
2011 03 12 05 07 00 2 5291.885
2011 03 12 05 06 00 2 5291.886
2011 03 12 05 05 00 2 5291.888
2011 03 12 05 04 00 2 5291.888
2011 03 12 05 03 00 2 5291.889
2011 03 12 05 02 00 2 5291.884
2011 03 12 05 01 00 2 5291.882
2011 03 12 05 00 00 2 5291.884
2011 03 12 04 59 00 2 5291.890
2011 03 12 04 58 00 2 5291.886
2011 03 12 04 57 00 2 5291.892
2011 03 12 04 56 00 2 5291.900
2011 03 12 04 55 00 2 5291.901
2011 03 12 04 54 00 2 5291.890
2011 03 12 04 53 00 2 5291.882
2011 03 12 04 52 00 2 5291.885
2011 03 12 04 51 00 2 5291.883
2011 03 12 04 50 00 2 5291.881
2011 03 12 04 49 00 2 5291.878
2011 03 12 04 48 00 2 5291.875
2011 03 12 04 47 00 2 5291.871
2011 03 12 04 46 00 2 5291.871
2011 03 12 04 45 00 2 5291.868
2011 03 12 04 44 00 2 5291.852
2011 03 12 04 43 00 2 5291.848
2011 03 12 04 42 00 2 5291.853
2011 03 12 04 41 00 2 5291.861
2011 03 12 04 40 00 2 5291.863
2011 03 12 04 39 00 2 5291.868
2011 03 12 04 38 00 2 5291.865
2011 03 12 04 37 00 2 5291.862
2011 03 12 04 36 00 2 5291.862
2011 03 12 04 35 00 2 5291.853
2011 03 12 04 34 00 2 5291.853
2011 03 12 04 33 00 2 5291.853
2011 03 12 04 32 00 2 5291.862
2011 03 12 04 31 00 2 5291.871
2011 03 12 04 30 00 2 5291.870
2011 03 12 04 29 00 2 5291.874
2011 03 12 04 28 00 2 5291.883
2011 03 12 04 27 00 2 5291.890
2011 03 12 04 26 00 2 5291.890
2011 03 12 04 25 00 2 5291.881
2011 03 12 04 24 00 2 5291.872
2011 03 12 04 23 00 2 5291.861
2011 03 12 04 22 00 2 5291.857
2011 03 12 04 21 00 2 5291.870
2011 03 12 04 20 00 2 5291.870
2011 03 12 04 19 00 2 5291.871
2011 03 12 04 18 00 2 5291.871
2011 03 12 04 17 00 2 5291.863
2011 03 12 04 16 00 2 5291.868
2011 03 12 04 15 00 2 5291.869
2011 03 12 04 14 00 2 5291.847
2011 03 12 04 13 00 2 5291.854
2011 03 12 04 12 00 2 5291.866
2011 03 12 04 11 00 2 5291.857
2011 03 12 04 10 00 2 5291.868
2011 03 12 04 09 00 2 5291.871
2011 03 12 04 08 00 2 5291.881
2011 03 12 04 07 00 2 5291.890
2011 03 12 04 06 00 2 5291.891
2011 03 12 04 05 00 2 5291.895
2011 03 12 04 04 00 2 5291.885
2011 03 12 04 03 00 2 5291.881
2011 03 12 04 02 00 2 5291.874
2011 03 12 04 01 00 2 5291.865
2011 03 12 04 00 00 2 5291.860
2011 03 12 03 59 00 2 5291.857
2011 03 12 03 58 00 2 5291.849
2011 03 12 03 57 00 2 5291.846
2011 03 12 03 56 00 2 5291.845
2011 03 12 03 55 00 2 5291.855
2011 03 12 03 54 00 2 5291.867
2011 03 12 03 53 00 2 5291.863
2011 03 12 03 52 00 2 5291.870
2011 03 12 03 51 00 2 5291.871
2011 03 12 03 50 00 2 5291.865
2011 03 12 03 49 00 2 5291.869
2011 03 12 03 48 00 2 5291.880
2011 03 12 03 47 00 2 5291.871
2011 03 12 03 46 00 2 5291.862
2011 03 12 03 45 00 2 5291.868
2011 03 12 03 44 00 2 5291.860
2011 03 12 03 43 00 2 5291.862
2011 03 12 03 42 00 2 5291.866
2011 03 12 03 41 00 2 5291.866
2011 03 12 03 40 00 2 5291.870
2011 03 12 03 39 00 2 5291.862
2011 03 12 03 38 00 2 5291.862
2011 03 12 03 37 00 2 5291.863
2011 03 12 03 36 00 2 5291.870
2011 03 12 03 35 00 2 5291.857
2011 03 12 03 34 00 2 5291.847
2011 03 12 03 33 00 2 5291.846
2011 03 12 03 32 00 2 5291.843
2011 03 12 03 31 00 2 5291.848
2011 03 12 03 30 00 2 5291.855
2011 03 12 03 29 00 2 5291.861
2011 03 12 03 28 00 2 5291.871
2011 03 12 03 27 00 2 5291.878
2011 03 12 03 26 00 2 5291.868
2011 03 12 03 25 00 2 5291.867
2011 03 12 03 24 00 2 5291.876
2011 03 12 03 23 00 2 5291.870
2011 03 12 03 22 00 2 5291.875
2011 03 12 03 21 00 2 5291.874
2011 03 12 03 20 00 2 5291.876
2011 03 12 03 19 00 2 5291.885
2011 03 12 03 18 00 2 5291.878
2011 03 12 03 17 00 2 5291.878
2011 03 12 03 16 00 2 5291.887
2011 03 12 03 15 00 2 5291.891
2011 03 12 03 14 00 2 5291.882
2011 03 12 03 13 00 2 5291.877
2011 03 12 03 12 00 2 5291.867
2011 03 12 03 11 00 2 5291.869
2011 03 12 03 10 00 2 5291.873
2011 03 12 03 09 00 2 5291.875
2011 03 12 03 08 00 2 5291.883
2011 03 12 03 07 00 2 5291.884
2011 03 12 03 06 00 2 5291.887
2011 03 12 03 05 00 2 5291.893
2011 03 12 03 04 00 2 5291.884
2011 03 12 03 03 00 2 5291.885
2011 03 12 03 02 00 2 5291.893
2011 03 12 03 01 00 2 5291.897
2011 03 12 03 00 00 2 5291.901
2011 03 12 02 59 00 2 5291.899
2011 03 12 02 58 00 2 5291.908
2011 03 12 02 57 00 2 5291.921
2011 03 12 02 56 00 2 5291.912
2011 03 12 02 55 00 2 5291.914
2011 03 12 02 54 00 2 5291.924
2011 03 12 02 53 00 2 5291.924
2011 03 12 02 52 00 2 5291.919
2011 03 12 02 51 00 2 5291.926
2011 03 12 02 50 00 2 5291.925
2011 03 12 02 49 00 2 5291.929
2011 03 12 02 48 00 2 5291.930
2011 03 12 02 47 00 2 5291.929
2011 03 12 02 46 00 2 5291.931
2011 03 12 02 45 00 2 5291.932
2011 03 12 02 44 00 2 5291.926
2011 03 12 02 43 00 2 5291.917
2011 03 12 02 42 00 2 5291.921
2011 03 12 02 41 00 2 5291.929
2011 03 12 02 40 00 2 5291.921
2011 03 12 02 39 00 2 5291.930
2011 03 12 02 38 00 2 5291.944
2011 03 12 02 37 00 2 5291.931
2011 03 12 02 36 00 2 5291.938
2011 03 12 02 35 00 2 5291.949
2011 03 12 02 34 00 2 5291.950
2011 03 12 02 33 00 2 5291.960
2011 03 12 02 32 00 2 5291.972
2011 03 12 02 31 00 2 5291.984
2011 03 12 02 30 00 2 5291.983
2011 03 12 02 29 00 2 5291.967
2011 03 12 02 28 00 2 5291.963
2011 03 12 02 27 00 2 5291.957
2011 03 12 02 26 00 2 5291.950
2011 03 12 02 25 00 2 5291.951
2011 03 12 02 24 00 2 5291.963
2011 03 12 02 23 00 2 5291.978
2011 03 12 02 22 00 2 5291.971
2011 03 12 02 21 00 2 5291.969
2011 03 12 02 20 00 2 5291.979
2011 03 12 02 19 00 2 5291.983
2011 03 12 02 18 00 2 5291.982
2011 03 12 02 17 00 2 5291.978
2011 03 12 02 16 00 2 5291.979
2011 03 12 02 15 00 2 5291.975
2011 03 12 02 14 00 2 5291.982
2011 03 12 02 13 00 2 5291.983
2011 03 12 02 12 00 2 5291.979
2011 03 12 02 11 00 2 5291.983
2011 03 12 02 10 00 2 5291.990
2011 03 12 02 09 00 2 5291.994
2011 03 12 02 08 00 2 5291.996
2011 03 12 02 07 00 2 5291.988
2011 03 12 02 06 00 2 5292.006
2011 03 12 02 05 00 2 5291.992
2011 03 12 02 04 00 2 5291.976
2011 03 12 02 03 00 2 5291.992
2011 03 12 02 02 00 2 5291.992
2011 03 12 02 01 00 2 5292.009
2011 03 12 02 00 00 2 5292.021
2011 03 12 01 59 00 2 5292.022
2011 03 12 01 58 00 2 5292.043
2011 03 12 01 57 00 2 5292.047
2011 03 12 01 56 00 2 5292.048
2011 03 12 01 55 00 2 5292.059
2011 03 12 01 54 00 2 5292.066
2011 03 12 01 53 00 2 5292.072
2011 03 12 01 52 00 2 5292.082
2011 03 12 01 51 00 2 5292.085
2011 03 12 01 50 00 2 5292.082
2011 03 12 01 49 00 2 5292.087
2011 03 12 01 48 00 2 5292.091
2011 03 12 01 47 00 2 5292.081
2011 03 12 01 46 00 2 5292.077
2011 03 12 01 45 00 2 5292.083
2011 03 12 01 44 00 2 5292.088
2011 03 12 01 43 00 2 5292.084
2011 03 12 01 42 00 2 5292.083
2011 03 12 01 41 00 2 5292.082
2011 03 12 01 40 00 2 5292.092
2011 03 12 01 39 00 2 5292.092
2011 03 12 01 38 00 2 5292.092
2011 03 12 01 37 00 2 5292.098
2011 03 12 01 36 00 2 5292.100
2011 03 12 01 35 00 2 5292.093
2011 03 12 01 34 00 2 5292.095
2011 03 12 01 33 00 2 5292.103
2011 03 12 01 32 00 2 5292.102
2011 03 12 01 31 00 2 5292.097
2011 03 12 01 30 00 2 5292.088
2011 03 12 01 29 00 2 5292.081
2011 03 12 01 28 00 2 5292.091
2011 03 12 01 27 00 2 5292.101
2011 03 12 01 26 00 2 5292.107
2011 03 12 01 25 00 2 5292.117
2011 03 12 01 24 00 2 5292.130
2011 03 12 01 23 00 2 5292.130
2011 03 12 01 22 00 2 5292.135
2011 03 12 01 21 00 2 5292.122
2011 03 12 01 20 00 2 5292.118
2011 03 12 01 19 00 2 5292.126
2011 03 12 01 18 00 2 5292.131
2011 03 12 01 17 00 2 5292.139
2011 03 12 01 16 00 2 5292.135
2011 03 12 01 15 00 2 5292.138
2011 03 12 01 14 00 2 5292.157
2011 03 12 01 13 00 2 5292.159
2011 03 12 01 12 00 2 5292.157
2011 03 12 01 11 00 2 5292.161
2011 03 12 01 10 00 2 5292.142
2011 03 12 01 09 00 2 5292.137
2011 03 12 01 08 00 2 5292.157
2011 03 12 01 07 00 2 5292.146
2011 03 12 01 06 00 2 5292.147
2011 03 12 01 05 00 2 5292.153
2011 03 12 01 04 00 2 5292.158
2011 03 12 01 03 00 2 5292.165
2011 03 12 01 02 00 2 5292.150
2011 03 12 01 01 00 2 5292.144
2011 03 12 01 00 00 2 5292.138
2011 03 12 00 59 00 2 5292.137
2011 03 12 00 58 00 2 5292.137
2011 03 12 00 57 00 2 5292.146
2011 03 12 00 56 00 2 5292.146
2011 03 12 00 55 00 2 5292.165
2011 03 12 00 54 00 2 5292.174
2011 03 12 00 53 00 2 5292.161
2011 03 12 00 52 00 2 5292.168
2011 03 12 00 51 00 2 5292.179
2011 03 12 00 50 00 2 5292.164
2011 03 12 00 49 00 2 5292.166
2011 03 12 00 48 00 2 5292.186
2011 03 12 00 47 00 2 5292.176
2011 03 12 00 46 00 2 5292.177
2011 03 12 00 45 00 2 5292.194
2011 03 12 00 44 00 2 5292.201
2011 03 12 00 43 00 2 5292.222
2011 03 12 00 42 00 2 5292.231
2011 03 12 00 41 00 2 5292.222
2011 03 12 00 40 00 2 5292.227
2011 03 12 00 39 00 2 5292.232
2011 03 12 00 38 00 2 5292.229
2011 03 12 00 37 00 2 5292.233
2011 03 12 00 36 00 2 5292.230
2011 03 12 00 35 00 2 5292.245
2011 03 12 00 34 00 2 5292.255
2011 03 12 00 33 00 2 5292.237
2011 03 12 00 32 00 2 5292.230
2011 03 12 00 31 00 2 5292.257
2011 03 12 00 30 00 2 5292.256
2011 03 12 00 29 00 2 5292.243
2011 03 12 00 28 00 2 5292.261
2011 03 12 00 27 00 2 5292.265
2011 03 12 00 26 00 2 5292.257
2011 03 12 00 25 00 2 5292.273
2011 03 12 00 24 00 2 5292.290
2011 03 12 00 23 00 2 5292.272
2011 03 12 00 22 00 2 5292.266
2011 03 12 00 21 00 2 5292.283
2011 03 12 00 20 00 2 5292.290
2011 03 12 00 19 00 2 5292.300
2011 03 12 00 18 00 2 5292.314
2011 03 12 00 17 00 2 5292.303
2011 03 12 00 16 00 2 5292.306
2011 03 12 00 15 00 2 5292.311
2011 03 12 00 14 00 2 5292.315
2011 03 12 00 13 00 2 5292.328
2011 03 12 00 12 00 2 5292.342
2011 03 12 00 11 00 2 5292.337
2011 03 12 00 10 00 2 5292.329
2011 03 12 00 09 00 2 5292.326
2011 03 12 00 08 00 2 5292.338
2011 03 12 00 07 00 2 5292.351
2011 03 12 00 06 00 2 5292.357
2011 03 12 00 05 00 2 5292.354
2011 03 12 00 04 00 2 5292.346
2011 03 12 00 03 00 2 5292.340
2011 03 12 00 02 00 2 5292.323
2011 03 12 00 01 00 2 5292.330
2011 03 12 00 00 00 2 5292.346
2011 03 11 23 59 00 2 5292.341
2011 03 11 23 58 00 2 5292.350
2011 03 11 23 57 00 2 5292.361
2011 03 11 23 56 00 2 5292.366
2011 03 11 23 55 00 2 5292.367
2011 03 11 23 54 00 2 5292.363
2011 03 11 23 53 00 2 5292.367
2011 03 11 23 52 00 2 5292.367
2011 03 11 23 51 00 2 5292.359
2011 03 11 23 50 00 2 5292.356
2011 03 11 23 49 00 2 5292.354
2011 03 11 23 48 00 2 5292.352
2011 03 11 23 47 00 2 5292.350
2011 03 11 23 46 00 2 5292.359
2011 03 11 23 45 00 2 5292.374
2011 03 11 23 44 00 2 5292.405
2011 03 11 23 43 00 2 5292.411
2011 03 11 23 42 00 2 5292.408
2011 03 11 23 41 00 2 5292.418
2011 03 11 23 40 00 2 5292.416
2011 03 11 23 39 00 2 5292.413
2011 03 11 23 38 00 2 5292.411
2011 03 11 23 37 00 2 5292.427
2011 03 11 23 36 00 2 5292.434
2011 03 11 23 35 00 2 5292.421
2011 03 11 23 34 00 2 5292.426
2011 03 11 23 33 00 2 5292.440
2011 03 11 23 32 00 2 5292.446
2011 03 11 23 31 00 2 5292.453
2011 03 11 23 30 00 2 5292.450
2011 03 11 23 29 00 2 5292.459
2011 03 11 23 28 00 2 5292.473
2011 03 11 23 27 00 2 5292.465
2011 03 11 23 26 00 2 5292.452
2011 03 11 23 25 00 2 5292.443
2011 03 11 23 24 00 2 5292.446
2011 03 11 23 23 00 2 5292.453
2011 03 11 23 22 00 2 5292.459
2011 03 11 23 21 00 2 5292.456
2011 03 11 23 20 00 2 5292.467
2011 03 11 23 19 00 2 5292.489
2011 03 11 23 18 00 2 5292.495
2011 03 11 23 17 00 2 5292.497
2011 03 11 23 16 00 2 5292.501
2011 03 11 23 15 00 2 5292.505
2011 03 11 23 14 00 2 5292.507
2011 03 11 23 13 00 2 5292.515
2011 03 11 23 12 00 2 5292.521
2011 03 11 23 11 00 2 5292.522
2011 03 11 23 10 00 2 5292.521
2011 03 11 23 09 00 2 5292.524
2011 03 11 23 08 00 2 5292.518
2011 03 11 23 07 00 2 5292.495
2011 03 11 23 06 00 2 5292.487
2011 03 11 23 05 00 2 5292.503
2011 03 11 23 04 00 2 5292.503
2011 03 11 23 03 00 2 5292.490
2011 03 11 23 02 00 2 5292.494
2011 03 11 23 01 00 2 5292.505
2011 03 11 23 00 00 2 5292.509
2011 03 11 22 59 00 2 5292.514
2011 03 11 22 58 00 2 5292.523
2011 03 11 22 57 00 2 5292.533
2011 03 11 22 56 00 2 5292.543
2011 03 11 22 55 00 2 5292.543
2011 03 11 22 54 00 2 5292.541
2011 03 11 22 53 00 2 5292.552
2011 03 11 22 52 00 2 5292.553
2011 03 11 22 51 00 2 5292.546
2011 03 11 22 50 00 2 5292.551
2011 03 11 22 49 00 2 5292.567
2011 03 11 22 48 00 2 5292.567
2011 03 11 22 47 00 2 5292.557
2011 03 11 22 46 00 2 5292.541
2011 03 11 22 45 00 2 5292.544
2011 03 11 22 44 00 2 5292.543
2011 03 11 22 43 00 2 5292.550
2011 03 11 22 42 00 2 5292.579
2011 03 11 22 41 00 2 5292.589
2011 03 11 22 40 00 2 5292.584
2011 03 11 22 39 00 2 5292.589
2011 03 11 22 38 00 2 5292.596
2011 03 11 22 37 00 2 5292.578
2011 03 11 22 36 00 2 5292.568
2011 03 11 22 35 00 2 5292.564
2011 03 11 22 34 00 2 5292.567
2011 03 11 22 33 00 2 5292.568
2011 03 11 22 32 00 2 5292.575
2011 03 11 22 31 00 2 5292.580
2011 03 11 22 30 00 2 5292.569
2011 03 11 22 29 00 2 5292.564
2011 03 11 22 28 00 2 5292.567
2011 03 11 22 27 00 2 5292.579
2011 03 11 22 26 00 2 5292.591
2011 03 11 22 25 00 2 5292.585
2011 03 11 22 24 00 2 5292.593
2011 03 11 22 23 00 2 5292.595
2011 03 11 22 22 00 2 5292.601
2011 03 11 22 21 00 2 5292.601
2011 03 11 22 20 00 2 5292.611
2011 03 11 22 19 00 2 5292.633
2011 03 11 22 18 00 2 5292.617
2011 03 11 22 17 00 2 5292.616
2011 03 11 22 16 00 2 5292.607
2011 03 11 22 15 00 2 5292.621
2011 03 11 22 14 00 2 5292.633
2011 03 11 22 13 00 2 5292.632
2011 03 11 22 12 00 2 5292.645
2011 03 11 22 11 00 2 5292.637
2011 03 11 22 10 00 2 5292.644
2011 03 11 22 09 00 2 5292.646
2011 03 11 22 08 00 2 5292.640
2011 03 11 22 07 00 2 5292.648
2011 03 11 22 06 00 2 5292.649
2011 03 11 22 05 00 2 5292.644
